day,flag_weekend,kd_armada,asal,tujuan,kapasitas,penumpang,waktu_keberangkatan,load_factor,urutan_keberangkatan
Monday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-03 21:30:00,63.1578947368421,31
Monday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,20.0,2025-02-03 21:30:00,100.0,32
Monday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,9.0,2025-02-03 22:30:00,47.368421052631575,33
Monday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,30.0,2025-02-03 23:30:00,100.0,34
Monday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,28.0,2025-02-03 23:30:00,100.0,35
Monday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-03 23:30:00,63.1578947368421,36
Monday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,51.0,2025-02-03 02:30:00,100.0,1
Monday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,36.0,2025-02-03 03:30:00,100.0,2
Monday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,36.0,2025-02-03 03:30:00,100.0,3
Monday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,22.0,2025-02-03 03:30:00,100.0,4
Monday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,34.0,2025-02-03 04:00:00,100.0,5
Monday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-03 04:30:00,42.10526315789473,6
Monday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,12.0,2025-02-03 06:00:00,37.5,7
Monday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,42.0,2025-02-03 06:30:00,100.0,8
Monday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-03 06:30:00,31.57894736842105,9
Monday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-03 07:00:00,42.10526315789473,10
Monday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,6.0,2025-02-03 08:30:00,18.75,11
Monday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-03 08:30:00,63.1578947368421,12
Monday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-03 09:30:00,21.052631578947366,13
Monday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-03 10:30:00,84.21052631578947,14
Monday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,34.0,2025-02-03 10:30:00,100.0,15
Monday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,26.0,2025-02-03 10:30:00,100.0,16
Monday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,22.0,2025-02-03 11:30:00,100.0,17
Monday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-03 11:30:00,10.526315789473683,18
Monday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-03 12:00:00,63.1578947368421,19
Monday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,6.0,2025-02-03 12:30:00,18.75,20
Monday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,4.0,2025-02-03 13:30:00,12.5,21
Monday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-03 13:30:00,42.10526315789473,22
Monday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-03 13:30:00,31.57894736842105,23
Monday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-03 14:30:00,21.052631578947366,24
Monday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-03 14:30:00,42.10526315789473,25
Monday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-03 15:00:00,31.57894736842105,26
Monday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-03 16:30:00,10.526315789473683,27
Monday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-03 17:30:00,21.052631578947366,28
Monday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-03 17:30:00,42.10526315789473,29
Monday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,24.0,2025-02-03 19:30:00,100.0,30
Monday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-03 19:30:00,10.526315789473683,31
Monday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-03 20:30:00,52.63157894736842,32
Monday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-03 21:30:00,21.052631578947366,33
Monday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-03 22:30:00,5.263157894736842,34
Monday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-03 22:30:00,5.263157894736842,35
Monday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-03 23:30:00,73.68421052631578,36
Monday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,30.0,2025-02-03 23:30:00,100.0,37
Monday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-03 23:30:00,42.10526315789473,38
Tuesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-04 05:30:00,10.526315789473683,1
Tuesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,26.0,2025-02-04 06:00:00,100.0,2
Tuesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-04 06:30:00,63.1578947368421,3
Tuesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,7.0,2025-02-04 06:30:00,36.84210526315789,4
Tuesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,18.0,2025-02-04 06:30:00,94.73684210526316,5
Tuesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-04 06:30:00,10.526315789473683,6
Tuesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,18.0,2025-02-04 08:30:00,94.73684210526316,7
Tuesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-04 09:00:00,10.526315789473683,8
Tuesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,24.0,2025-02-04 09:30:00,100.0,9
Tuesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,14.0,2025-02-04 09:30:00,73.68421052631578,10
Tuesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-04 10:30:00,10.526315789473683,11
Tuesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,4.0,2025-02-04 11:30:00,12.5,12
Tuesday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,9.0,2025-02-04 11:30:00,28.125,13
Tuesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-04 13:30:00,52.63157894736842,14
Tuesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-04 13:30:00,63.1578947368421,15
Tuesday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-04 13:30:00,31.57894736842105,16
Tuesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-04 14:30:00,10.526315789473683,17
Tuesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,24.0,2025-02-04 14:30:00,100.0,18
Tuesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,7.0,2025-02-04 15:30:00,36.84210526315789,19
Tuesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-04 15:30:00,42.10526315789473,20
Tuesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,22.0,2025-02-04 16:30:00,100.0,21
Tuesday,0,ID-JK 2303,bandara soekarno hatta,stasiun gambir,19,5.0,2025-02-04 17:00:00,26.31578947368421,22
Tuesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-04 17:00:00,52.63157894736842,23
Tuesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,5.0,2025-02-04 17:00:00,26.31578947368421,24
Tuesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,9.0,2025-02-04 17:30:00,47.368421052631575,25
Tuesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,42.0,2025-02-04 17:30:00,100.0,26
Tuesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,20.0,2025-02-04 18:30:00,100.0,27
Tuesday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,18.0,2025-02-04 19:00:00,56.25,28
Tuesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,13.0,2025-02-04 19:30:00,40.625,29
Tuesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-04 20:30:00,31.57894736842105,30
Tuesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-04 20:30:00,31.57894736842105,31
Tuesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,30.0,2025-02-04 20:30:00,100.0,32
Tuesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,3.0,2025-02-04 20:30:00,15.789473684210526,33
Tuesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-04 20:30:00,42.10526315789473,34
Tuesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,3.0,2025-02-04 21:00:00,15.789473684210526,35
Tuesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-04 22:30:00,10.526315789473683,36
Tuesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,15.0,2025-02-04 22:30:00,78.94736842105263,37
Tuesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,4.0,2025-02-04 23:00:00,21.052631578947366,38
Tuesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-04 02:30:00,31.57894736842105,1
Tuesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-04 03:30:00,73.68421052631578,2
Tuesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,26.0,2025-02-04 03:30:00,100.0,3
Tuesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,18.0,2025-02-04 03:30:00,94.73684210526316,4
Tuesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-04 04:30:00,63.1578947368421,5
Tuesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-04 05:30:00,31.57894736842105,6
Tuesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,22.0,2025-02-04 05:30:00,100.0,7
Tuesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,6.0,2025-02-04 07:00:00,18.75,8
Tuesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-04 07:30:00,52.63157894736842,9
Tuesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,8.0,2025-02-04 08:30:00,25.0,10
Tuesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-04 08:30:00,73.68421052631578,11
Tuesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,24.0,2025-02-04 09:30:00,100.0,12
Tuesday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-04 09:30:00,52.63157894736842,13
Tuesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-04 09:30:00,84.21052631578947,14
Tuesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-04 10:30:00,73.68421052631578,15
Tuesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,22.0,2025-02-04 10:30:00,100.0,16
Tuesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-04 12:30:00,31.57894736842105,17
Tuesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-04 13:00:00,84.21052631578947,18
Tuesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-04 13:30:00,73.68421052631578,19
Tuesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-04 13:30:00,31.57894736842105,20
Tuesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-04 14:00:00,36.84210526315789,21
Tuesday,0,ID-JK 2303,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-04 14:30:00,31.57894736842105,22
Tuesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-04 14:30:00,63.1578947368421,23
Tuesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,2.0,2025-02-04 15:30:00,6.25,24
Tuesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,5.0,2025-02-04 16:00:00,15.625,25
Tuesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-04 16:30:00,10.526315789473683,26
Tuesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-04 17:00:00,42.10526315789473,27
Tuesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-04 17:30:00,5.263157894736842,28
Tuesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-04 19:30:00,31.57894736842105,29
Tuesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-04 19:30:00,15.789473684210526,30
Tuesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-04 19:30:00,31.57894736842105,31
Tuesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,7.0,2025-02-04 20:30:00,36.84210526315789,32
Tuesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-04 20:30:00,63.1578947368421,33
Tuesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-04 20:30:00,10.526315789473683,34
Tuesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,14.0,2025-02-04 21:00:00,73.68421052631578,35
Tuesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-04 21:30:00,5.263157894736842,36
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-05 05:30:00,10.526315789473683,1
Wednesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-05 05:30:00,42.10526315789473,2
Wednesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,12.0,2025-02-05 06:00:00,37.5,3
Wednesday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,12.0,2025-02-05 06:30:00,37.5,4
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,5.0,2025-02-05 06:30:00,26.31578947368421,5
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,20.0,2025-02-05 07:00:00,100.0,6
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-05 07:30:00,31.57894736842105,7
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-05 08:00:00,52.63157894736842,8
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-05 08:00:00,52.63157894736842,9
Wednesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-05 08:30:00,42.10526315789473,10
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-05 09:30:00,63.1578947368421,11
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,3.0,2025-02-05 09:30:00,15.789473684210526,12
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,14.0,2025-02-05 10:30:00,73.68421052631578,13
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-05 10:30:00,31.57894736842105,14
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-05 11:30:00,10.526315789473683,15
Wednesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,14.0,2025-02-05 11:30:00,73.68421052631578,16
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,36.0,2025-02-05 11:30:00,100.0,17
Wednesday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,14.0,2025-02-05 12:00:00,43.75,18
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,12.0,2025-02-05 12:00:00,63.1578947368421,19
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,3.0,2025-02-05 12:30:00,15.789473684210526,20
Wednesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,14.0,2025-02-05 13:30:00,73.68421052631578,21
Wednesday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,33.0,2025-02-05 14:30:00,100.0,22
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,32.0,2025-02-05 14:30:00,100.0,23
Wednesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,36.0,2025-02-05 16:30:00,100.0,24
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-05 17:00:00,52.63157894736842,25
Wednesday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,7.0,2025-02-05 18:00:00,36.84210526315789,26
Wednesday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,56.0,2025-02-05 18:00:00,100.0,27
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-05 18:30:00,10.526315789473683,28
Wednesday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,39.0,2025-02-05 18:30:00,100.0,29
Wednesday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,12.0,2025-02-05 19:30:00,37.5,30
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,18.0,2025-02-05 19:30:00,94.73684210526316,31
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,28.0,2025-02-05 20:30:00,100.0,32
Wednesday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,26.0,2025-02-05 20:30:00,100.0,33
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,30.0,2025-02-05 20:30:00,100.0,34
Wednesday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,21.0,2025-02-05 21:00:00,100.0,35
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,54.0,2025-02-05 21:30:00,100.0,36
Wednesday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,3.0,2025-02-05 22:30:00,15.789473684210526,37
Wednesday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-05 22:30:00,42.10526315789473,38
Wednesday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,16.0,2025-02-05 22:30:00,84.21052631578947,39
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,9.0,2025-02-05 23:00:00,47.368421052631575,40
Wednesday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-05 23:00:00,42.10526315789473,41
Wednesday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,44.0,2025-02-05 23:00:00,100.0,42
Wednesday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,35.0,2025-02-05 23:30:00,100.0,43
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-05 02:30:00,42.10526315789473,1
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-05 02:30:00,21.052631578947366,2
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,42.0,2025-02-05 03:30:00,100.0,3
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,10.0,2025-02-05 05:00:00,31.25,4
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,2.0,2025-02-05 05:00:00,10.526315789473683,5
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-05 05:30:00,42.10526315789473,6
Wednesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-05 05:30:00,21.052631578947366,7
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-05 06:30:00,52.63157894736842,8
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,16.0,2025-02-05 07:30:00,84.21052631578947,9
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-05 07:30:00,52.63157894736842,10
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-05 08:00:00,63.1578947368421,11
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,51.0,2025-02-05 08:30:00,100.0,12
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-05 09:30:00,42.10526315789473,13
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-05 09:30:00,15.789473684210526,14
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,18.0,2025-02-05 10:30:00,56.25,15
Wednesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-05 10:30:00,42.10526315789473,16
Wednesday,0,ID-JK 2312,stasiun gambir,bandara soekarno hatta,19,24.0,2025-02-05 10:30:00,100.0,17
Wednesday,0,BIH 026,stasiun gambir,bandara soekarno hatta,32,16.0,2025-02-05 11:30:00,50.0,18
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-05 11:30:00,42.10526315789473,19
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,2.0,2025-02-05 12:00:00,6.25,20
Wednesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-05 12:00:00,52.63157894736842,21
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,3.0,2025-02-05 12:30:00,15.789473684210526,22
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-05 14:00:00,42.10526315789473,23
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,17.0,2025-02-05 14:00:00,89.47368421052632,24
Wednesday,0,ID-JK 2311,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-05 14:30:00,52.63157894736842,25
Wednesday,0,ID-JK 2302,stasiun gambir,bandara soekarno hatta,19,8.0,2025-02-05 15:00:00,42.10526315789473,26
Wednesday,0,ID-JK 2314,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-05 15:00:00,31.57894736842105,27
Wednesday,0,ID-JK 2307,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-05 15:30:00,21.052631578947366,28
Wednesday,0,BIH 034,stasiun gambir,bandara soekarno hatta,32,8.0,2025-02-05 16:30:00,25.0,29
Wednesday,0,ID-JK 2306,stasiun gambir,bandara soekarno hatta,19,10.0,2025-02-05 17:00:00,52.63157894736842,30
Wednesday,0,ID-JK 2309,stasiun gambir,bandara soekarno hatta,19,1.0,2025-02-05 17:00:00,5.263157894736842,31
Wednesday,0,ID-JK 2313,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-05 18:00:00,31.57894736842105,32
Wednesday,0,ID-JK 2301,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-05 18:30:00,31.57894736842105,33
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,12.0,2025-02-05 19:30:00,63.1578947368421,34
Wednesday,0,ID-JK 2310,stasiun gambir,bandara soekarno hatta,19,15.0,2025-02-05 19:30:00,78.94736842105263,35
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,6.0,2025-02-05 20:30:00,31.57894736842105,36
Wednesday,0,ID-JK 2304,stasiun gambir,bandara soekarno hatta,19,4.0,2025-02-05 23:00:00,21.052631578947366,37
Thursday,0,BIH 034,bandara soekarno hatta,stasiun gambir,32,7.0,2025-02-06 07:30:00,21.875,1
Thursday,0,ID-JK 2306,bandara soekarno hatta,stasiun gambir,19,4.0,2025-02-06 07:30:00,21.052631578947366,2
Thursday,0,ID-JK 2309,bandara soekarno hatta,stasiun gambir,19,6.0,2025-02-06 08:00:00,31.57894736842105,3
Thursday,0,ID-JK 2301,bandara soekarno hatta,stasiun gambir,19,18.0,2025-02-06 08:30:00,94.73684210526316,4
Thursday,0,ID-JK 2310,bandara soekarno hatta,stasiun gambir,19,14.0,2025-02-06 08:30:00,73.68421052631578,5
Thursday,0,ID-JK 2302,bandara soekarno hatta,stasiun gambir,19,24.0,2025-02-06 09:30:00,100.0,6
Thursday,0,ID-JK 2312,bandara soekarno hatta,stasiun gambir,19,10.0,2025-02-06 09:30:00,52.63157894736842,7
Thursday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,8.0,2025-02-06 09:30:00,42.10526315789473,8
Thursday,0,ID-JK 2307,bandara soekarno hatta,stasiun gambir,19,2.0,2025-02-06 10:00:00,10.526315789473683,9
Thursday,0,ID-JK 2313,bandara soekarno hatta,stasiun gambir,19,16.0,2025-02-06 10:00:00,84.21052631578947,10
Thursday,0,BIH 026,bandara soekarno hatta,stasiun gambir,32,18.0,2025-02-06 10:30:00,56.25,11
Thursday,0,ID-JK 2304,bandara soekarno hatta,stasiun gambir,19,24.0,2025-02-06 10:30:00,100.0,12
Thursday,0,ID-JK 2311,bandara soekarno hatta,stasiun gambir,19,4.0,2025-02-06 11:30:00,21.052631578947366,13
Thursday,0,ID-JK 2314,bandara soekarno hatta,stasiun gambir,19,26.0,2025-02-06 12:00:00,100.0,14
